Rank,   Word,Percentage
3242,   prediction,0.00242454
3243,   basement,0.002422114
3244,   adoption,0.002421508
3245,   trait,0.002419689
3246,   towel,0.002419082
3247,   warrior,0.002418172
3248,   pond,0.00241696
3249,   infrastructure,0.002413927
3250,   lend,0.002413927
3251,   simultaneously,0.002413624
3252,   temple,0.002410289
3253,   convict,0.00240756
3254,   particle,0.002403012
3255,   privilege,0.002402405
3256,   wilderness,0.002400283
3257,   doorway,0.002399676
3258,   radiation,0.00239907
3259,   format,0.002398463
3260,   disk,0.002394825
3261,   nightmare,0.002393915
3262,   drunk,0.002392399
3263,   inevitable,0.002392096
3264,   structural,0.002386334
3265,   retired,0.002386031
3266,   theology,0.002385122
3267,   announcement,0.002384212
3268,   boost,0.002384212
3269,   commonly,0.002383605
3270,   freshman,0.002379967
3271,   walking,0.00237936
3272,   pad,0.002379057
3273,   continuing,0.002378754
3274,   mechanical,0.002375722
3275,   overwhelming,0.002374509
3276,   transmission,0.002373902
3277,   unexpected,0.002373902
3278,   possession,0.002373599
3279,   cattle,0.002373296
3280,   colony,0.00237178
3281,   random,0.002370567
3282,   complexity,0.002369051
3283,   horn,0.002369051
3284,   unity,0.002368141
3285,   spill,0.002364503
3286,   railroad,0.002363896
3287,   canvas,0.002363593
3288,   belly,0.002360258
3289,   technological,0.002359045
3290,   consult,0.002358438
3291,   virtual,0.002357832
3292,   festival,0.002357529
3293,   hers,0.002356013
3294,   rhetoric,0.002354496
3295,   undermine,0.002353587
3296,   separation,0.00235298
3297,   turkey,0.002352071
3298,   currency,0.002350858
3299,   guilt,0.002348735
3300,   fork,0.002347522
3301,   feedback,0.0023454
3302,   replacement,0.002345097
3303,   fist,0.002343581
3304,   grip,0.002342064
3305,   meaningful,0.002340548
3306,   traditionally,0.002339942
3307,   guitar,0.002338426
3308,   weird,0.002337516
3309,   mandate,0.002336
3310,   peaceful,0.002336
3311,   bat,0.002332968
3312,   forty,0.002332361
3313,   dump,0.002331452
3314,   engagement,0.002327207
3315,   execute,0.002325994
3316,   uncertainty,0.002325994
3317,   govern,0.002325084
3318,   sidewalk,0.002325084
3319,   uncomfortable,0.002324781
3320,   dancer,0.002323871
3321,   portfolio,0.002323568
3322,   pension,0.002322658
3323,   thumb,0.002322355
3324,   landing,0.002318413
3325,   contractor,0.002314775
3326,   grace,0.002314775
3327,   alarm,0.002313865
3328,   trigger,0.002313562
3329,   beam,0.002312046
3330,   outer,0.002309923
3331,   grateful,0.002303556
3332,   crawl,0.002303252
3333,   shuttle,0.002302343
3334,   southeast,0.00230113
3335,   thereby,0.002300827
3336,   endure,0.00230022
3337,   chin,0.002299917
3338,   indicator,0.002296582
3339,   injure,0.002296582
3340,   accommodate,0.002295672
3341,   huh,0.002293246
3342,   lobby,0.002291124
3343,   await,0.002289304
3344,   click,0.002289001
3345,   behave,0.002288091
3346,   horrible,0.002285666
3347,   elevator,0.002284756
3348,   convey,0.002282937
3349,   rebel,0.002281724
3350,   prize,0.002279905
3351,   republic,0.002279905
3352,   corruption,0.002279601
3353,   compensation,0.002277782
3354,   handsome,0.002277782
3355,   spouse,0.002277176
3356,   closed,0.002274143
3357,   juror,0.002273234
3358,   softly,0.002270202
3359,   starter,0.002270202
3360,   apologize,0.002269595
3361,   counterpart,0.002269292
3362,   nonprofit,0.002268685
3363,   hug,0.002267473
3364,   profound,0.002267169
3365,   frozen,0.00226626
3366,   rebuild,0.00226626
3367,   fluid,0.002263228
3368,   hesitate,0.002262621
3369,   metaphor,0.002262318
3370,   scatter,0.002262318
3371,   endless,0.002261408
3372,   chop,0.002259589
3373,   bounce,0.002259286
3374,   rider,0.002258982
3375,   oral,0.002258376
3376,   liberty,0.002256557
3377,   detective,0.002256253
3378,   driving,0.002255344
3379,   provided,0.002253221
3380,   historically,0.002251705
3381,   noon,0.002251402
3382,   pleasant,0.002251402
3383,   transaction,0.002249279
3384,   promotion,0.002248673
3385,   pickup,0.00224837
3386,   residential,0.00224837
3387,   exclusive,0.002244428
3388,   guidance,0.002243518
3389,   ankle,0.002242912
3390,   convinced,0.002240486
3391,   bias,0.002240183
3392,   wherever,0.002238364
3393,   needle,0.002237151
3394,   intelligent,0.002235635
3395,   equation,0.002235331
3396,   enthusiasm,0.002234118
3397,   scare,0.002233815
3398,   wildlife,0.002231996
3399,   invisible,0.002230177
3400,   prevention,0.002229267
3401,   relieve,0.002229267
3402,   doll,0.002228964
3403,   signature,0.002228357
3404,   sunlight,0.002228357
3405,   electrical,0.002227751
3406,   shame,0.002227751
3407,   timing,0.002227144
3408,   acquisition,0.002225022
3409,   genuine,0.002224415
3410,   traveler,0.002224415
3411,   exit,0.002223506
3412,   delicate,0.002223203
3413,   opera,0.002223203
3414,   residence,0.002223203
3415,   accounting,0.002219261
3416,   chaos,0.002214712
3417,   carve,0.00221168
3418,   exploration,0.00221168
3419,   lamp,0.002210467
3420,   attraction,0.002207435
3421,   equity,0.002206526
3422,   entity,0.002206222
3423,   flip,0.002205616
3424,   regulatory,0.002205616
3425,   amid,0.002202584
3426,   realm,0.002201674
3427,   pastor,0.002201371
3428,   diagnose,0.002199855
3429,   parental,0.002198642
3430,   identical,0.002197429
3431,   resume,0.002196216
3432,   envelope,0.00219561
3433,   blend,0.0021947
3434,   clerk,0.002193487
3435,   donor,0.002192577
3436,   gym,0.002191971
3437,   suspend,0.002191668
3438,   verbal,0.002191365
3439,   dedicate,0.002191061
3440,   jazz,0.002189242
3441,   processing,0.002189242
3442,   expertise,0.002188939
3443,   sum,0.002188332
3444,   purple,0.002188029
3445,   spectrum,0.002188029
3446,   judicial,0.00218712
3447,   mild,0.002186513
3448,   precise,0.002186513
3449,   candle,0.002184391
3450,   laser,0.002182268
3451,   diplomatic,0.002181055
3452,   oxygen,0.002180449
3453,   businessman,0.002180145
3454,   firmly,0.002179842
3455,   suspicion,0.002179236
3456,   reporting,0.002178326
3457,   peel,0.00217772
3458,   dynamic,0.002175597
3459,   determination,0.002174081
3460,   therapist,0.002174081
3461,   endorse,0.002173171
3462,   abstract,0.002172565
3463,   vanish,0.00216923
3464,   conscious,0.002168623
3465,   bath,0.002167713
3466,   altogether,0.002167107
3467,   minimize,0.002164681
3468,   nominee,0.002164378
3469,   alien,0.002163165
3470,   pit,0.002162559
3471,   pizza,0.002161952
3472,   silk,0.002161346
3473,   recipient,0.002160739
3474,   pillow,0.002159527
3475,   banking,0.00215892
3476,   starting,0.002158314
3477,   magnitude,0.002157404
3478,   anxious,0.002151643
3479,   inventory,0.002149824
3480,   civic,0.002149217
3481,   photography,0.002148914
3482,   dynamics,0.002148004
3483,   stumble,0.002145578
3484,   promising,0.002145275
3485,   diabetes,0.002144669
3486,   necessity,0.002144062
3487,   pursuit,0.002143759
3488,   poster,0.002143456
3489,   shared,0.002143456
3490,   eating,0.00214285
3491,   servant,0.00214194
3492,   divine,0.002140424
3493,   statue,0.002140121
3494,   enroll,0.002138604
3495,   reliability,0.002138604
3496,   undertake,0.002135875
3497,   output,0.002134966
3498,   destination,0.002134359
3499,   happiness,0.00213345
3500,   teenage,0.00213163
3501,   sword,0.002131327
3502,   racism,0.002130418
3503,   slap,0.002127082
3504,   instructional,0.002126779
3505,   tender,0.002126476
3506,   parade,0.002125566
3507,   departure,0.00212496
3508,   productive,0.002124353
3509,   input,0.002123747
3510,   gravity,0.002122534
3511,   tribal,0.002121018
3512,   fool,0.002119502
3513,   hopefully,0.002118289
3514,   angel,0.002115863
3515,   stadium,0.00211556
3516,   collector,0.002115257
3517,   elegant,0.00211465
3518,   o'clock,0.002114044
3519,   steep,0.002114044
3520,   sharply,0.002112224
3521,   readily,0.002111618
3522,   punish,0.002108889
3523,   suffering,0.002108889
3524,   bid,0.002108586
3525,   decent,0.002108586
3526,   touchdown,0.002108586
3527,   hardware,0.002107676
3528,   hint,0.002107676
3529,   ruling,0.002106463
3530,   casual,0.00210616
3531,   full-time,0.002105857
3532,   import,0.002105554
3533,   accuracy,0.002104947
3534,   toilet,0.002104037
3535,   bold,0.002103128
3536,   garbage,0.002102218
3537,   cancel,0.002101915
3538,   deadline,0.002101915
3539,   broker,0.002101005
3540,   dawn,0.002101005
3541,   annually,0.002100702
3542,   whale,0.002100702
3543,   jaw,0.002098883
3544,   isolate,0.002098276
3545,   assembly,0.002096457
3546,   practically,0.002096457
3547,   kit,0.002095851
3548,   ass,0.002095547
3549,   rear,0.002095244
3550,   generous,0.002094334
3551,   descend,0.002090999
3552,   performer,0.002090999
3553,   prohibit,0.002090999
3554,   reception,0.002090999
3555,   collaboration,0.002088877
3556,   faint,0.002087967
3557,   revolutionary,0.002087967
3558,   coastal,0.002086148
3559,   intent,0.002085844
3560,   scan,0.002085844
3561,   rage,0.002085238
3562,   diminish,0.002084631
3563,   lonely,0.002082509
3564,   scary,0.002081599
3565,   silly,0.002079173
3566,   offering,0.00207887
3567,   tuck,0.002076141
3568,   reluctant,0.002074625
3569,   statute,0.002073412
3570,   popularity,0.002072806
3571,   quantity,0.002071896
3572,   automobile,0.002070683
3573,   mathematics,0.00207038
3574,   automatically,0.002068864
3575,   cart,0.002068561
3576,   confess,0.002066438
3577,   elder,0.002064316
3578,   sexually,0.002063709
3579,   outstanding,0.0020628
3580,   ideological,0.002059767
3581,   hidden,0.002057948
3582,   realistic,0.002057645
3583,   barn,0.002057342
3584,   shortage,0.002054613
3585,   liability,0.00205431
3586,   oversee,0.002053703
3587,   courtroom,0.0020534
3588,   cooperate,0.002050671
3589,   vaccine,0.002050064
3590,   ranch,0.002049458
3591,   symbolic,0.002048245
3592,   associated,0.002047942
3593,   circuit,0.002045819
3594,   diamond,0.002044607
3595,   credibility,0.002044303
3596,   functional,0.002042484
3597,   artificial,0.002040665
3598,   continent,0.002040665
3599,   self-esteem,0.002039755
3600,   homeland,0.002039452
3601,   disappointed,0.002038845
3602,   rocket,0.002038239
3603,   improved,0.002037632
3604,   inmate,0.002037026
3605,   wolf,0.002037026
3606,   precious,0.00203642
3607,   trailer,0.00203551
3608,   romance,0.002033084
3609,   dilemma,0.002032478
3610,   tide,0.002030962
3611,   stiff,0.002030658
3612,   gasoline,0.002030355
3613,   lately,0.002030355
3614,   ridiculous,0.002030052
3615,   mate,0.002029446
3616,   bankruptcy,0.002028536
3617,   Dutch,0.002028536
3618,   monument,0.002025504
3619,   rack,0.002024594
3620,   toxic,0.002023078
3621,   cooperative,0.002022775
3622,   gathering,0.002022775
3623,   practitioner,0.002022472
3624,   burning,0.002020955
3625,   drawer,0.002020955
3626,   aunt,0.002020046
3627,   clip,0.002019439
3628,   alleged,0.002018833
3629,   carpet,0.002018833
3630,   sentiment,0.002018833
3631,   productivity,0.00201671
3632,   treasure,0.002015801
3633,   aesthetic,0.002015497
3634,   tackle,0.002014588
3635,   tightly,0.002014285
3636,   Greek,0.002013981
3637,   extended,0.002013678
3638,   statistical,0.002011556
3639,   shrimp,0.002010646
3640,   withdrawal,0.002008523
3641,   agriculture,0.002007614
3642,   cage,0.002007614
3643,   voting,0.002007614
3644,   quest,0.002005188
3645,   utilize,0.002003369
3646,   donate,0.002003065
3647,   queen,0.002003065
3648,   loyalty,0.002002459
3649,   Cuban,0.002001549
3650,   grief,0.001998517
3651,   dignity,0.001996698
3652,   inspiration,0.001996395
3653,   talented,0.001996395
3654,   automatic,0.001995182
3655,   wagon,0.001994272
3656,   thigh,0.001993969
3657,   teammate,0.001992756
3658,   bubble,0.00199215
3659,   cab,0.001989421
3660,   secular,0.001989117
3661,   buddy,0.001987298
3662,   bug,0.001983356
3663,   nest,0.001983356
3664,   lane,0.001983053
3665,   specialize,0.001982447
3666,   patience,0.001980627
3667,   bonus,0.001980324
3668,   ancestor,0.001979718
3669,   verdict,0.001979718
3670,   sail,0.001978505
3671,   seventh,0.001976079
3672,   bloody,0.001974866
3673,   shallow,0.001974563
3674,   genius,0.001973653
3675,   protective,0.001971834
3676,   northeast,0.001970924
3677,   refrigerator,0.001970015
3678,   combined,0.001969408
3679,   immune,0.001968499
3680,   orbit,0.001967892
3681,   accent,0.001966679
3682,   conceive,0.001966679
3683,   mysterious,0.001966073
3684,   coordinator,0.001964253
3685,   instantly,0.001963647
3686,   merchant,0.001963041
3687,   tropical,0.001962737
3688,   fucking,0.001962434
3689,   aluminum,0.001961221
3690,   consequently,0.001959705
3691,   officially,0.001959402
3692,   willingness,0.001959099
3693,   invitation,0.001958796
3694,   mushroom,0.001956976
3695,   creativity,0.00195637
3696,   organizational,0.001954247
3697,   ecological,0.001953641
3698,   glory,0.001953641
3699,   casualty,0.001952428
3700,   earthquake,0.001952428
3701,   hurricane,0.001952428
3702,   equip,0.001951518
3703,   tumor,0.001948789
3704,   steam,0.001948486
3705,   breeze,0.001947576
3706,   drum,0.001947576
3707,   ours,0.001947273
3708,   condemn,0.00194606
3709,   opposed,0.00194606
3710,   workout,0.001944847
3711,   optimistic,0.001944241
3712,   web,0.001943938
3713,   cartoon,0.001941512
3714,   haul,0.001940906
3715,   validity,0.001940906
3716,   waist,0.001938783
3717,   unite,0.001937873
3718,   progressive,0.001936661
3719,   perceived,0.001936357
3720,   thoroughly,0.001935751
3721,   patrol,0.001935144
3722,   grasp,0.001927564
3723,   terrific,0.001927261
3724,   afterward,0.001926351
3725,   costume,0.001925138
3726,   bull,0.001924229
3727,   bee,0.001923016
3728,   Persian,0.001922409
3729,   underlying,0.001922409
3730,   spite,0.001922106
3731,   jewelry,0.001921803
3732,   biology,0.00192059
3733,   runner,0.001920287
3734,   franchise,0.001919983
3735,   neutral,0.00191968
3736,   mixed,0.001918467
3737,   shove,0.001918467
3738,   documentary,0.001916648
3739,   sheep,0.001916345
3740,   hostile,0.001916042
3741,   fisherman,0.001915435
3742,   skull,0.001914222
3743,   Christianity,0.001913919
3744,   flexible,0.001913919
3745,   bush,0.001912403
3746,   commissioner,0.00191119
3747,   concede,0.00191119
3748,   sexy,0.00191028
3749,   revelation,0.001909371
3750,   dough,0.001908461
3751,   bless,0.001908158
3752,   dessert,0.001906035
3753,   jar,0.001905429
3754,   execution,0.00190361
3755,   spectacular,0.001903003
3756,   placement,0.0019027
3757,   sock,0.001902094
3758,   upstairs,0.001901487
3759,   damn,0.001900881
3760,   empire,0.001900577
3761,   ruin,0.001900274
3762,   translation,0.001899971
3763,   conspiracy,0.001898455
3764,   pork,0.001898455
3765,   comprise,0.001897545
3766,   developmental,0.001896636
3767,   whip,0.001896636
3768,   isolation,0.001895423
3769,   ministry,0.001895119
3770,   whoever,0.001895119
3771,   interact,0.00189421
3772,   consent,0.001891784
3773,   eleven,0.001891784
3774,   entrepreneur,0.001891481
3775,   foster,0.001891178
3776,   alley,0.001890874
3777,   subsidy,0.001890874
3778,   actively,0.001889662
3779,   fascinating,0.001889358
3780,   hormone,0.001889055
3781,   aggression,0.001884507
3782,   ecosystem,0.001884507
3783,   stimulus,0.001884507
3784,   eyebrow,0.001883597
3785,   filter,0.001882991
3786,   organism,0.001882991
3787,   sheer,0.001882688
3788,   cocaine,0.001882081
3789,   casino,0.001881475
3790,   helmet,0.001880868
3791,   bureau,0.001879655
3792,   spoon,0.001878139
3793,   booth,0.00187723
3794,   workplace,0.001875713
3795,   exotic,0.00187541
3796,   boil,0.001873894
3797,   coup,0.001873591
3798,   discourage,0.001872984
3799,   exam,0.001872681
3800,   minimal,0.001872681
3801,   loop,0.001872378
3802,   hockey,0.001871165
3803,   alongside,0.001869649
3804,   shark,0.001869043
3805,   influential,0.001868133
3806,   purse,0.001868133
3807,   blink,0.00186783
3808,   manipulate,0.001867527
3809,   dissolve,0.00186692
3810,   edit,0.00186692
3811,   syndrome,0.00186692
3812,   uh,0.001866314
3813,   puzzle,0.001865707
3814,   flexibility,0.001864494
3815,   metropolitan,0.001864494
3816,   expected,0.001862978
3817,   intimate,0.001862675
3818,   incredibly,0.001862069
3819,   costly,0.001858733
3820,   conservation,0.00185843
3821,   cliff,0.001854791
3822,   instruct,0.001854791
3823,   constitution,0.001852972
3824,   hike,0.001852972
3825,   dried,0.001852366
3826,   demographic,0.001850546
3827,   sibling,0.001850243
3828,   rabbit,0.001848121
3829,   mechanic,0.001847211
3830,   cute,0.001846301
3831,   panic,0.001845695
3832,   donation,0.001845392
3833,   stove,0.001844179
3834,   instinct,0.001842359
3835,   lion,0.001842056
3836,   cord,0.001840843
3837,   punch,0.001840843
3838,   gut,0.00183963
3839,   insert,0.00183963
3840,   migration,0.00183963
3841,   rolling,0.001839327
3842,   pasta,0.001838114
3843,   scramble,0.001837811
3844,   appreciation,0.001835689
3845,   beast,0.001835082
3846,   scent,0.001834476
3847,   sympathy,0.001832656
3848,   fixed,0.00183205
3849,   ambitious,0.001831443
3850,   density,0.001831443
3851,   presumably,0.00183114
3852,   elephant,0.001830837
3853,   supplier,0.001830837
3854,   tragic,0.001830837
3855,   illusion,0.001829927
3856,   experienced,0.001828715
3857,   protocol,0.001828715
3858,   icon,0.001828411
3859,   royal,0.001827805
3860,   legislature,0.001827502
3861,   patent,0.001826592
3862,   robot,0.001826289
3863,   tray,0.001825682
3864,   persist,0.001823257
3865,   charter,0.00182265
3866,   rival,0.001820831
3867,   spray,0.001820831
3868,   well-being,0.001820831
3869,   pin,0.001819315
3870,   short-term,0.001818708
3871,   columnist,0.001818405
3872,   decorate,0.001818405
3873,   texture,0.001817495
3874,   pulse,0.001816889
3875,   debut,0.00181507
3876,   crush,0.001814766
3877,   sensitivity,0.001813554
3878,   accomplishment,0.00181325
3879,   fortunately,0.001811431
3880,   compliance,0.001811128
3881,   dam,0.001809612
3882,   pat,0.001809612
3883,   textbook,0.001809612
3884,   accessible,0.001808702
3885,   classify,0.001808399
3886,   attendance,0.001808096
3887,   ambition,0.001807792
3888,   bicycle,0.001807186
3889,   safely,0.001806883
3890,   custody,0.001806276
3891,   conception,0.001805063
3892,   required,0.001805063
3893,   disabled,0.00180476
3894,   soap,0.00180476
3895,   uncertain,0.001804457
3896,   vertical,0.001804154
3897,   anonymous,0.001803851
3898,   coin,0.001803244
3899,   diary,0.001802638
3900,   constraint,0.001801728
3901,   emerging,0.001801728
3902,   rational,0.001801425
3903,   installation,0.001800515
3904,   oak,0.001800515
3905,   pencil,0.001799909
3906,   equivalent,0.001799605
3907,   banker,0.001798999
3908,   informal,0.001798393
3909,   catalog,0.001796573
3910,   innovative,0.00179536
3911,   genre,0.001794754
3912,   retailer,0.001793541
3913,   momentum,0.001792328
3914,   reportedly,0.001792328
3915,   exploit,0.001791722
3916,   preliminary,0.001791419
3917,   frown,0.001789902
3918,   passing,0.001789902
3919,   stimulate,0.001788386
3920,   frontier,0.001788083
3921,   known,0.001786567
3922,   backyard,0.001785961
3923,   spell,0.001785051
3924,   correctly,0.001784141
3925,   notebook,0.001784141
3926,   harassment,0.001783535
3927,   partially,0.001783535
3928,   processor,0.001783535
3929,   sensation,0.001783535
3930,   sphere,0.001783232
3931,   sack,0.001782928
3932,   trauma,0.001782928
3933,   disclose,0.001782625
3934,   fever,0.001781109
3935,   terrain,0.001780806
3936,   tolerate,0.001780199
3937,   encouraging,0.00177929
3938,   outline,0.001776561
3939,   Thanksgiving,0.001776561
3940,   stack,0.001776258
3941,   sleeve,0.001775348
3942,   exclusively,0.001774438
3943,   outfit,0.001773832
3944,   autonomy,0.001773529
3945,   ambassador,0.001772922
3946,   trainer,0.001772316
3947,   equality,0.001771103
3948,   aisle,0.001767161
3949,   grandchild,0.001766555
3950,   streak,0.001766555
3951,   surrounding,0.001766555
3952,   likewise,0.001765038
3953,   cheat,0.001764432
3954,   irony,0.001764129
3955,   eighth,0.001762916
3956,   socially,0.001762916
3957,   stance,0.00176231
3958,   trash,0.001762006
3959,   discount,0.0017614
3960,   awake,0.00176049
3961,   shy,0.00176049
3962,   gross,0.001759277
3963,   breathing,0.001758064
3964,   unprecedented,0.001758064
3965,   heal,0.001757761
3966,   planner,0.001757761
3967,   dot,0.001757155
3968,   mentally,0.001756548
3969,   collar,0.001755942
3970,   likelihood,0.001755639
3971,   rod,0.001755032
3972,   mortality,0.001754123
3973,   well-known,0.001753213
3974,   hay,0.00175291
3975,   sprinkle,0.001751697
3976,   artifact,0.001750484
3977,   colorful,0.001750484
3978,   shed,0.001749271
3979,   confrontation,0.001747149
3980,   mill,0.001746845
3981,   midst,0.001746542
3982,   mineral,0.001745936
3983,   mentor,0.001745632
3984,   lawmaker,0.001745026
3985,   pioneer,0.001745026
3986,   mutter,0.00174442
3987,   feather,0.001741691
3988,   someday,0.001741691
3989,   shareholder,0.001741084
3990,   alike,0.001740478
3991,   swimming,0.001738962
3992,   tag,0.001738962
3993,   boast,0.001737749
3994,   philosophical,0.001737749
3995,   wheat,0.001737446
3996,   compel,0.001736839
3997,   behalf,0.001736536
3998,   vocal,0.001736536
3999,   parish,0.001735323
4000,   builder,0.001734413
4001,   distract,0.001734413
4002,   ladder,0.001734413
4003,   feminist,0.00173411
4004,   carrot,0.001733807
4005,   partial,0.0017332
4006,   proclaim,0.0017332
4007,   slavery,0.001731988
4008,   interfere,0.001731078
4009,   similarity,0.001731078
4010,   interval,0.001730775
4011,   desperately,0.001728652
4012,   monkey,0.001727743
4013,   speculation,0.001727743
4014,   uncover,0.001727136
4015,   halfway,0.001726833
4016,   premise,0.001726833
4017,   jungle,0.001726226
4018,   jurisdiction,0.00172562
4019,   outsider,0.001725317
4020,   sneak,0.001725317
4021,   journalism,0.001723497
4022,   theological,0.001723497
4023,   undergraduate,0.001723194
4024,   chunk,0.001722891
4025,   nasty,0.001722891
4026,   high-tech,0.001722588
4027,   reminder,0.001722588
4028,   cease,0.001721981
4029,   cling,0.001721678
4030,   rim,0.001721072
4031,   chill,0.001720768
4032,   deploy,0.001720465
4033,   kingdom,0.001720465
4034,   lightning,0.001720465
4035,   merit,0.001719252
4036,   wheelchair,0.001719252
4037,   chew,0.001718949
4038,   tighten,0.001717736
4039,   dip,0.001717433
4040,   rib,0.001716827
4041,   supportive,0.001716827
4042,   commodity,0.001715917
4043,   unfair,0.001715007
4044,   invade,0.001714098
4045,   marketplace,0.001713188
4046,   ash,0.001712278
4047,   logical,0.001711369
4048,   weed,0.001710762
4049,   weaken,0.001710156
4050,   deem,0.001709853
4051,   skip,0.00170864
4052,   excessive,0.001708033
4053,   risky,0.00170773
4054,   curiosity,0.001707124
4055,   scratch,0.00170682
4056,   conversion,0.001706214
4057,   embarrassed,0.001706214
4058,   fierce,0.001704698
4059,   specialty,0.001704698
4060,   auction,0.001704395
4061,   listener,0.001704395
4062,   envision,0.001703788
4063,   rally,0.001703788
4064,   shrink,0.001703182
4065,   added,0.001702879
4066,   bride,0.001701969
4067,   peasant,0.001700756
4068,   peanut,0.00169924
4069,   citizenship,0.001698634
4070,   comparable,0.001698027
4071,   steak,0.001696814
4072,   legislator,0.001695905
4073,   toll,0.001694085
4074,   blank,0.001693479
4075,   cemetery,0.001693176
4076,   atop,0.001691356
4077,   calculation,0.001691053
4078,   poke,0.001690447
4079,   glimpse,0.001688021
4080,   inherit,0.001686808
4081,   lid,0.001685292
4082,   openly,0.001685292
4083,   two-thirds,0.001685292
4084,   publicity,0.001684989
4085,   rehabilitation,0.001681956
4086,   depressed,0.001680744
4087,   vendor,0.001680744
4088,   sovereignty,0.001680137
4089,   faster,0.001679227
4090,   municipal,0.001678621
4091,   sole,0.001678318
4092,   disturb,0.001677408
4093,   strictly,0.001677408
4094,   sexuality,0.001677105
4095,   eligible,0.001676499
4096,   beard,0.001676195
4097,   brake,0.001674376
4098,   squad,0.00167377
4099,   availability,0.001673466
4100,   striking,0.001672557
4101,   tolerance,0.001671647
4102,   valid,0.001670434
4103,   programming,0.001669828
4104,   closest,0.001669524
4105,   refuge,0.001669221
4106,   dying,0.001668918
4107,   voluntary,0.001668918
4108,   sofa,0.001667402
4109,   deposit,0.001666795
4110,   outlet,0.001666795
4111,   spare,0.001665279
4112,   debris,0.001664976
4113,   butt,0.001664673
4114,   plunge,0.001664673
4115,   threshold,0.001664673
4116,   removal,0.001664067
4117,   balanced,0.00166346
4118,   dumb,0.00166346
4119,   fame,0.001663157
4120,   legally,0.001662854
4121,   isolated,0.001662247
4122,   considerably,0.001661944
4123,   blond,0.001661338
4124,   regret,0.001661338
4125,   thrive,0.001659215
4126,   consecutive,0.001658912
4127,   expedition,0.001657699
4128,   kneel,0.001657699
4129,   fur,0.001657396
4130,   disappointment,0.001656789
4131,   regulator,0.001656183
4132,   explicit,0.00165588
4133,   hunger,0.001655576
4134,   driveway,0.001655273
4135,   goat,0.001655273
4136,   banana,0.00165497
4137,   twentieth,0.00165497
4138,   solely,0.001654364
4139,   integrated,0.00165406
4140,   comply,0.001653151
4141,   steer,0.001653151
4142,   allegedly,0.001652847
4143,   supposedly,0.001652847
4144,   molecule,0.001651028
4145,   cheer,0.001650118
4146,   enact,0.001649815
4147,   missionary,0.001648906
4148,   cruise,0.001647693
4149,   tourism,0.001646177
4150,   nutrient,0.001645267
4151,   inevitably,0.001643448
4152,   unfold,0.001643448
4153,   forum,0.001643144
4154,   offender,0.001642538
4155,   liver,0.001641932
4156,   suspicious,0.001641022
4157,   harmony,0.001640415
4158,   accountability,0.001640112
4159,   screening,0.001639506
4160,   disc,0.001638293
4161,   predator,0.001637383
4162,   sweater,0.001634957
4163,   supermarket,0.001634048
4164,   deliberately,0.001633745
4165,   warmth,0.001632229
4166,   specify,0.001631016
4167,   magnetic,0.001630409
4168,   distinctive,0.001629196
4169,   ha,0.001628893
4170,   opt,0.00162859
4171,   fare,0.001625861
4172,   screw,0.001625558
4173,   neat,0.001624951
4174,   rental,0.001624345
4175,   straighten,0.001622829
4176,   articulate,0.001622222
4177,   formerly,0.001622222
4178,   intact,0.001622222
4179,   elaborate,0.001621919
4180,   palace,0.001621313
4181,   soar,0.001620403
4182,   substantially,0.001620403
4183,   thread,0.00161919
4184,   inherent,0.001618887
4185,   mobile,0.001618887
4186,   sustainable,0.001618887
4187,   triumph,0.00161828
4188,   grandparent,0.001617371
4189,   landmark,0.001616764
4190,   happily,0.001616461
4191,   patron,0.001616461
4192,   cottage,0.001615551
4193,   bulk,0.001614339
4194,   favorable,0.001614339
4195,   emotionally,0.001613429
4196,   suite,0.001613429
4197,   grape,0.001612519
4198,   conscience,0.001612216
4199,   selected,0.00161161
4200,   fraction,0.001611003
4201,   plaintiff,0.0016107
4202,   widow,0.00160979
4203,   fragment,0.001609487
4204,   impulse,0.001608577
4205,   summary,0.001608274
4206,   straw,0.001606152
4207,   suitable,0.001604332
4208,   projection,0.001603423
4209,   clay,0.001603119
4210,   spit,0.001602816
4211,   drill,0.001600694
4212,   premium,0.001600694
4213,   policeman,0.001600391
4214,   objection,0.001599784
4215,   fantastic,0.001597662
4216,   routinely,0.001597662
4217,   pistol,0.001595236
4218,   calendar,0.001594326
4219,   headache,0.00159372
4220,   dancing,0.001589778
4221,   blast,0.001589171
4222,   ego,0.001588565
4223,   bucket,0.001586746
4224,   mansion,0.001586746
4225,   ridge,0.001585533
4226,   update,0.001584926
4227,   transit,0.001584623
4228,   blessing,0.00158341
4229,   radar,0.001583107
4230,   graduation,0.001582197
4231,   fatigue,0.001580984
4232,   privately,0.001580378
4233,   invention,0.001580075
4234,   marble,0.001579772
4235,   one-third,0.001579772
4236,   authorize,0.001579468
4237,   arrow,0.001579165
4238,   denial,0.001578862
4239,   prevail,0.001578862
4240,   exhaust,0.001577952
4241,   riot,0.001577649
4242,   old-fashioned,0.001576739
4243,   tile,0.001576739
4244,   crowded,0.001575527
4245,   brutal,0.001574617
4246,   chemistry,0.001574314
4247,   rubber,0.001573707
4248,   balloon,0.001572798
4249,   cue,0.001572494
4250,   fog,0.001572494
4251,   soak,0.001572494
4252,   diplomat,0.001572191
4253,   youngster,0.001571888
4254,   coming,0.001570978
4255,   dock,0.001570069
4256,   overnight,0.001567643
